시도명,시군구명,종량제봉투종류,종량제봉투처리방식,종량제봉투용도,종량제봉투사용대상,1ℓ가격,1.5ℓ가격,2ℓ가격,2.5ℓ가격,3ℓ가격,5ℓ가격,10ℓ가격,20ℓ가격,30ℓ가격,50ℓ가격,60ℓ가격,75ℓ가격,100ℓ가격,120ℓ가격,125ℓ가격,관리부서명,관리부서전화번호,데이터기준일자,제공기관코드,제공기관명
경기도,부천시,규격봉투,매립용,음식물쓰레기,가정용,30,0,60,0,90,150,300,600,900,0,0,0,0,0,0,자원순환과,032-625-3187,2025-02-03,3860000,경기도 부천시
강원특별자치도,인제군,규격봉투,소각용,생활쓰레기,가정용,0,0,40,0,60,90,150,300,0,740,0,1100,0,0,0,환경보호과,033-460-4459,2024-12-13,4331000,강원특별자치도 인제군
경기도,안양시,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,자원순환과,031-8045-5448,2025-06-27,3830000,경기도 안양시
경기도,안양시,재사용규격봉투,소각용,생활쓰레기,기타,0,0,0,0,0,0,300,550,0,0,0,0,0,0,0,자원순환과,031-8045-5448,2025-06-27,3830000,경기도 안양시
경기도,안양시,재사용규격봉투,소각용,생활쓰레기,사업장용,0,0,0,0,0,0,300,550,0,0,0,0,0,0,0,자원순환과,031-8045-5448,2025-06-27,3830000,경기도 안양시
경기도,안양시,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,300,550,0,0,0,0,0,0,0,자원순환과,031-8045-5448,2025-06-27,3830000,경기도 안양시
경기도,안양시,규격봉투,소각용,음식물쓰레기,기타,0,50,0,80,0,150,300,550,0,0,0,0,0,0,0,자원순환과,031-8045-5448,2025-06-27,3830000,경기도 안양시
경기도,안양시,규격봉투,소각용,음식물쓰레기,사업장용,0,50,0,80,0,150,300,550,0,0,0,0,0,0,0,자원순환과,031-8045-5448,2025-06-27,3830000,경기도 안양시
경기도,안양시,규격봉투,소각용,음식물쓰레기,가정용,0,50,0,80,0,150,300,550,0,0,0,0,0,0,0,자원순환과,031-8045-5448,2025-06-27,3830000,경기도 안양시
경기도,안양시,규격봉투,매립용,생활쓰레기,기타,0,0,0,0,0,150,300,550,0,1400,0,2100,0,0,0,자원순환과,031-8045-5448,2025-06-27,3830000,경기도 안양시
경기도,안양시,규격봉투,매립용,생활쓰레기,사업장용,0,0,0,0,0,150,300,550,0,1400,0,2100,0,0,0,자원순환과,031-8045-5448,2025-06-27,3830000,경기도 안양시
경기도,안양시,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,150,300,550,0,1400,0,2100,0,0,0,자원순환과,031-8045-5448,2025-06-27,3830000,경기도 안양시
경기도,안양시,규격봉투,소각용,생활쓰레기,기타,0,0,0,0,0,150,300,550,0,1400,0,2100,0,0,0,자원순환과,031-8045-5448,2025-06-27,3830000,경기도 안양시
경기도,안양시,규격봉투,소각용,생활쓰레기,사업장용,0,0,0,0,0,150,300,550,0,1400,0,2100,0,0,0,자원순환과,031-8045-5448,2025-06-27,3830000,경기도 안양시
경기도,안양시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,150,300,550,0,1400,0,2100,0,0,0,자원순환과,031-8045-5448,2025-06-27,3830000,경기도 안양시
경상북도,고령군,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,900,0,2300,0,0,0,0,0,환경사업소,054-950-7052,2025-06-25,5200000,경상북도 고령군
경상북도,고령군,규격봉투,소각용,생활쓰레기,가정용,20,0,40,0,50,90,180,360,540,900,0,1350,0,0,0,환경사업소,054-950-7052,2025-06-25,5200000,경상북도 고령군
경상북도,구미시,규격봉투,소각용,음식물쓰레기,가정용,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,자원순환과,054-480-5206,2025-06-27,5080000,경상북도 구미시
경상북도,구미시,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,300,600,0,0,0,0,0,0,0,자원순환과,054-480-5206,2025-06-27,5080000,경상북도 구미시
경상북도,구미시,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,자원순환과,054-480-5206,2025-06-27,5080000,경상북도 구미시
충청남도,아산시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,100,180,350,0,850,0,1300,0,0,0,환경시설팀,041-538-1921,2024-03-01,B553452,아산시시설관리공단
전라남도,순천시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,90,150,290,580,0,1380,0,0,2760,0,0,청소자원과,061-749-6403,2024-11-19,4820000,전라남도 순천시
전북특별자치도,장수군,재사용규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,90,180,360,540,900,0,1350,0,0,0,환경과,063-350-2537,2025-12-22,4751000,전북특별자치도 장수군
경상남도,밀양시,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,0,1720,0,0,0,0,0,환경관리과,055-359-5321,2024-07-19,5360000,경상남도 밀양시
경상남도,밀양시,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,370,700,0,0,0,0,0,0,0,환경관리과,055-359-5321,2024-07-19,5360000,경상남도 밀양시
경상남도,밀양시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,210,370,700,0,1720,0,2560,0,0,0,환경관리과,055-359-5321,2024-07-19,5360000,경상남도 밀양시
충청남도,천안시,규격봉투,소각용,생활쓰레기,가정용,40,0,50,0,60,140,250,500,750,1150,0,1730,0,0,0,충청남도 천안시 청소행정과,041-521-5421,2024-06-19,4490000,충청남도 천안시
전라남도,화순군,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,100,190,380,0,920,0,0,0,0,0,환경과,061-379-3604,2024-08-13,4900000,전라남도 화순군
강원특별자치도,양구군,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,0,1250,0,0,0,0,0,환경과,033-480-7323,2024-09-06,4321000,강원특별자치도 양구군
강원특별자치도,양구군,규격봉투,매립용,음식물쓰레기,가정용,0,0,50,0,70,120,210,400,0,950,0,0,0,0,0,환경과,033-480-7323,2024-09-06,4321000,강원특별자치도 양구군
강원특별자치도,양구군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,210,400,0,950,0,1470,0,0,0,환경과,033-480-7323,2024-09-06,4321000,강원특별자치도 양구군
대전광역시,대덕구,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,0,2630,0,0,0,0,0,자원순환과,042-608-6833,2024-06-30,3680000,대전광역시 대덕구
대전광역시,대덕구,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,330,660,0,0,0,0,0,0,0,자원순환과,042-608-6833,2024-06-30,3680000,대전광역시 대덕구
대전광역시,대덕구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,170,330,660,0,1650,0,2480,0,0,0,자원순환과,042-608-6833,2024-06-30,3680000,대전광역시 대덕구
서울특별시,용산구,재사용규격봉투,기타,생활쓰레기,가정용,0,0,0,0,0,0,250,490,0,0,0,0,0,0,0,청소행정과,02-2199-7294,2025-11-03,3020000,서울특별시 용산구
서울특별시,용산구,특수규격마대,기타,생활쓰레기,가정용,0,0,0,0,0,0,1020,2040,0,0,0,0,0,0,0,청소행정과,02-2199-7294,2025-11-03,3020000,서울특별시 용산구
서울특별시,용산구,규격봉투,기타,음식물쓰레기,가정용,100,0,190,0,300,500,1000,0,0,0,0,0,0,0,0,청소행정과,02-2199-7294,2025-11-03,3020000,서울특별시 용산구
서울특별시,용산구,규격봉투,기타,생활쓰레기,가정용,0,0,0,0,0,130,250,490,740,1250,0,1880,0,0,0,청소행정과,02-2199-7294,2025-11-03,3020000,서울특별시 용산구
전라남도,해남군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,110,210,430,0,1050,0,1580,0,0,0,환경과,061-530-5336,2025-11-06,4930000,전라남도 해남군
충청북도,옥천군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,80,140,270,400,650,0,1000,0,0,0,환경과,043-730-3455,2025-09-26,4430000,충청북도 옥천군
경상북도,영양군,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,160,300,0,0,0,0,0,0,0,환경보전과,054-680-6521,2025-11-10,5170000,경상북도 영양군
경상북도,영양군,규격봉투,매립용,음식물쓰레기,가정용,0,0,0,0,50,80,160,300,0,0,0,0,0,0,0,환경보전과,054-680-6521,2025-11-10,5170000,경상북도 영양군
경상북도,영양군,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,0,160,300,0,750,0,0,0,0,0,환경보전과,054-680-6521,2025-11-10,5170000,경상북도 영양군
인천광역시,계양구,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,310,620,0,0,0,0,0,0,0,청결지도팀,032-450-5464,2020-09-01,B551295,인천광역시계양구시설관리공단
인천광역시,계양구,규격봉투,소각용,생활쓰레기,사업장용,0,0,0,0,0,0,0,0,0,0,3880,0,0,0,8070,청결지도팀,032-450-5464,2020-09-01,B551295,인천광역시계양구시설관리공단
인천광역시,계양구,규격봉투,소각용,음식물쓰레기,가정용,60,0,120,0,180,300,600,1200,0,0,0,0,0,0,0,음식물자원화팀,032-450-5453,2020-09-01,B551295,인천광역시계양구시설관리공단
인천광역시,계양구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,160,310,620,0,1540,0,0,3060,0,0,청결지도팀,032-450-5464,2020-09-01,B551295,인천광역시계양구시설관리공단
충청북도,영동군,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,환경과,043-740-3413,2023-12-11,4440000,충청북도 영동군
충청북도,영동군,특수규격마대,소각용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,환경과,043-740-3413,2023-12-11,4440000,충청북도 영동군
충청북도,영동군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,120,230,440,660,1100,0,1640,2180,0,0,환경과,043-740-3413,2023-12-11,4440000,충청북도 영동군
전북특별자치도,완주군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,110,220,420,0,1100,0,1450,0,0,0,자원순환과,063-290-2618,2024-01-29,4721000,전북특별자치도 완주군
인천광역시,남동구,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,440,870,0,0,0,0,0,0,0,청소행정과,032-453-2557,2025-11-25,3530000,인천광역시 남동구
인천광역시,남동구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,230,440,870,0,2170,0,0,0,0,0,청소행정과,032-453-2557,2025-11-25,3530000,인천광역시 남동구
전라남도,신안군,규격봉투,소각용,음식물쓰레기,가정용,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,세계유산과,061-240-8447,2025-12-01,5010000,전라남도 신안군
전라남도,신안군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,120,220,0,540,0,0,0,0,0,세계유산과,061-240-8447,2025-12-01,5010000,전라남도 신안군
경기도,광명시,규격봉투,소각용,음식물쓰레기,가정용,60,0,80,0,110,180,320,610,0,0,0,0,0,0,0,자원순환과,02-2680-2251,2025-12-08,3900000,경기도 광명시
경기도,광명시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,180,320,610,0,1510,0,2250,0,0,0,자원순환과,02-2680-2251,2025-12-08,3900000,경기도 광명시
전라남도,강진군,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,160,290,0,0,0,0,0,0,0,환경과,061-430-3967,2025-12-08,4920000,전라남도 강진군
전라남도,강진군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,90,160,290,0,700,0,0,0,0,0,환경과,061-430-3967,2025-12-08,4920000,전라남도 강진군
충청남도,보령시,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,0,2200,0,0,4400,0,0,충청남도 보령시 자원순환과,041-930-3692,2025-12-08,4510000,충청남도 보령시
충청남도,보령시,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,200,380,0,0,0,0,0,0,0,충청남도 보령시 자원순환과,041-930-3692,2025-12-08,4510000,충청남도 보령시
충청남도,보령시,규격봉투,소각용,음식물쓰레기,가정용,0,0,40,0,60,100,200,380,0,0,0,0,0,0,0,충청남도 보령시 자원순환과,041-930-3692,2025-12-08,4510000,충청남도 보령시
충청남도,보령시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,200,380,560,980,0,0,1930,0,0,충청남도 보령시 자원순환과,041-930-3692,2025-12-08,4510000,충청남도 보령시
경기도,하남시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,130,260,500,0,1240,0,1860,0,0,0,자원순환과,031-790-5644,2025-12-10,4040000,경기도 하남시
경기도,김포시,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,1000,0,2500,0,0,0,0,0,자원순환과,031-980-2765,2025-09-08,4090000,경기도 김포시
경기도,김포시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,0,2400,0,3600,0,0,0,자원순환과,031-980-2765,2025-09-08,4090000,경기도 김포시
경기도,김포시,규격봉투,소각용,음식물쓰레기,가정용,0,70,0,0,140,240,490,990,0,0,0,0,0,0,0,자원순환과,031-980-2765,2025-09-08,4090000,경기도 김포시
경기도,김포시,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,180,360,720,0,1800,0,2700,0,0,0,자원순환과,031-980-2765,2025-09-08,4090000,경기도 김포시
경기도,김포시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,180,360,720,0,1800,0,2700,0,0,0,자원순환과,031-980-2765,2025-09-08,4090000,경기도 김포시
강원특별자치도,고성군,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,0,1540,0,0,0,0,0,환경과,033-680-3982,2025-03-10,4341000,강원특별자치도 고성군
강원특별자치도,고성군,규격봉투,소각용,음식물쓰레기,가정용,0,0,60,0,80,120,0,0,0,0,0,0,0,0,0,환경과,033-680-3982,2025-03-10,4341000,강원특별자치도 고성군
강원특별자치도,고성군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,140,260,500,0,1220,0,0,2410,0,0,환경과,033-680-3982,2025-03-10,4341000,강원특별자치도 고성군
전라남도,광양시,규격봉투,매립용,생활쓰레기,가정용,50,0,0,0,0,130,260,530,0,1300,0,0,0,0,0,자원순환과,061-797-2790,2025-03-17,4840000,전라남도 광양시
대구광역시,북구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,120,180,340,670,1080,1660,0,2470,0,0,0,대구광역시 북구 자원순환과,053-665-2585,2025-03-12,3450000,대구광역시 북구
인천광역시,계양구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,0,0,3880,0,0,0,8070,청소행정과,032-450-5463,2025-03-21,3550000,인천광역시 계양구
인천광역시,계양구,규격봉투,소각용,음식물쓰레기,가정용,60,0,120,0,180,300,600,1200,0,0,0,0,0,0,0,청소행정과,032-450-5454,2025-03-21,3550000,인천광역시 계양구
경기도,수원시,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,300,600,0,0,0,0,0,0,0,청소자원과,031-228-3249,2025-01-24,3740000,경기도 수원시
경기도,수원시,규격봉투,소각용,음식물쓰레기,가정용,40,0,80,0,120,200,400,800,0,0,0,0,0,0,0,청소자원과,031-228-3249,2025-01-24,3740000,경기도 수원시
경기도,수원시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,150,300,600,0,1500,0,2250,0,0,0,청소자원과,031-228-3249,2025-01-24,3740000,경기도 수원시
경상북도,성주군,규격봉투,기타,생활쓰레기,가정용,0,0,0,0,0,80,150,300,440,720,0,1070,0,0,0,자원순환사업소,054-930-6193,2024-08-14,5210000,경상북도 성주군
경상남도,산청군,특수규격마대,소각용,생활쓰레기,가정용,0,0,0,0,0,0,0,600,0,1500,0,0,0,0,0,환경위생과,055-970-7163,2025-12-22,5450000,경상남도 산청군
경상남도,산청군,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,600,0,1500,0,0,0,0,0,환경위생과,055-970-7163,2025-12-22,5450000,경상남도 산청군
경상남도,산청군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,80,120,230,450,0,1130,0,1690,0,0,0,환경위생과,055-970-7163,2025-12-22,5450000,경상남도 산청군
경상남도,산청군,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,80,120,230,450,0,1130,0,1690,0,0,0,환경위생과,055-970-7163,2025-12-22,5450000,경상남도 산청군
경상남도,진주시,특수규격마대,매립용,생활쓰레기,기타,0,0,0,0,0,0,0,0,0,1810,0,0,0,0,0,자원순환과,055-749-8705,2025-12-19,5310000,경상남도 진주시
전라남도,보성군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,90,140,260,0,640,0,950,0,0,0,기후환경과,061-850-5343,2025-08-12,4890000,전라남도 보성군
경상북도,청송군,규격봉투,소각용,생활쓰레기,사업장용,0,0,0,0,50,70,130,250,0,590,0,0,1200,0,0,환경관리과,054-870-6185,2025-07-31,5160000,경상북도 청송군
경상북도,청송군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,50,70,130,250,0,590,0,0,1200,0,0,환경관리과,054-870-6185,2025-07-31,5160000,경상북도 청송군
경상북도,청송군,규격봉투,소각용,생활쓰레기,사업장용,0,0,0,0,30,40,70,140,0,320,0,0,650,0,0,환경관리과,054-870-6185,2025-07-31,5160000,경상북도 청송군
경상북도,청송군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,30,40,70,140,0,320,0,0,650,0,0,환경관리과,054-870-6185,2025-07-31,5160000,경상북도 청송군
경기도,양주시,규격봉투,매립용,음식물쓰레기,가정용,30,0,0,0,90,150,300,600,0,0,0,0,0,0,0,청소행정과,031-8082-6903,2025-07-31,5590000,경기도 양주시
경기도,양주시,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,1000,2000,0,5000,0,0,0,0,0,청소행정과,031-8082-6903,2025-07-31,5590000,경기도 양주시
경기도,양주시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,90,150,300,600,0,1500,0,2250,0,0,0,청소행정과,031-8082-6903,2025-07-31,5590000,경기도 양주시
대구광역시,달성군,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,180,340,670,1080,1660,0,2470,0,0,0,청소자원과,053-668-2713,2025-08-06,3480000,대구광역시 달성군
충청남도,부여군,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,환경과,041-830-2306,2025-08-01,4570000,충청남도 부여군
충청남도,부여군,재사용규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,60,100,200,400,0,0,0,0,0,0,0,환경과,041-830-2306,2025-08-01,4570000,충청남도 부여군
충청남도,부여군,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,60,100,200,400,0,1000,0,1500,0,0,0,환경과,041-830-2306,2025-08-01,4570000,충청남도 부여군
인천광역시,중구,특수규격마대,매립용,생활쓰레기,사업장용,0,0,0,0,0,0,0,0,0,0,3070,0,0,0,0,자원순환과,032-760-7410,2025-08-14,3490000,인천광역시 중구
인천광역시,중구,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,0,0,3970,0,6500,0,0,자원순환과,032-760-7410,2025-08-14,3490000,인천광역시 중구
경기도,동두천시,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,2000,0,3600,0,0,0,0,0,경기도 동두천시청 환경보호과,031-860-2100,2025-06-28,3920000,경기도 동두천시
경기도,동두천시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,120,250,550,0,1250,0,2000,0,0,0,경기도 동두천시청 환경보호과,031-860-2100,2025-06-28,3920000,경기도 동두천시
경기도,안양시,특수규격마대,매립용,생활쓰레기,기타,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,자원순환과,031-8045-5448,2025-06-27,3830000,경기도 안양시
경기도,안양시,특수규격마대,매립용,생활쓰레기,사업장용,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,자원순환과,031-8045-5448,2025-06-27,3830000,경기도 안양시
울산광역시,동구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,160,310,600,0,1490,0,2220,0,0,0,자원순환과,052-209-3603,2025-02-28,3710000,울산광역시 동구
광주광역시,남구,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,380,740,0,0,0,0,0,0,0,환경관리과,062-607-3633,2025-02-28,3610000,광주광역시 남구
광주광역시,남구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,200,380,740,1110,1830,0,2730,0,0,0,환경관리과,062-607-3633,2025-02-28,3610000,광주광역시 남구
경기도,고양시,규격봉투,소각용,음식물쓰레기,가정용,50,0,90,0,120,180,360,710,0,0,0,0,0,0,0,고양시 자원순환과,031-8075-2685,2024-06-11,3940000,경기도 고양시
경기도,고양시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,120,180,360,710,0,1760,0,2640,0,0,0,고양시 자원순환과,031-8075-2685,2024-06-11,3940000,경기도 고양시
인천광역시,연수구,규격봉투,소각용,음식물쓰레기,가정용,60,0,120,0,180,300,600,1450,0,0,0,0,0,0,0,연수구시설안전관리공단,032-830-8055,2024-07-30,B553866,인천광역시연수구시설안전관리공단
인천광역시,연수구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,2010,0,3980,0,0,0,0,연수구시설안전관리공단,032-830-8055,2024-07-30,B553866,인천광역시연수구시설안전관리공단
